fecha,producto,cantidad_vendida,monto_venta,clientes,tienda
2022-06-11,aros,1,806.44,270,32
2022-06-11,anillo,3,1215.77,262,33
2022-06-11,alfiler,2,1747.52,238,9
2022-06-11,cadena,1,830.32,263,37
2022-06-11,dije,3,2942.22,252,16
2022-06-11,anillo,2,916.24,231,5
2022-06-11,aros,2,1981.81,257,25
2022-06-11,gemelos,2,827.34,242,15
2022-06-11,alfiler,3,2527.43,269,24
2022-06-11,broche,1,385.69,259,18
2022-06-11,pulsera,3,1971.35,240,27
2022-06-11,reloj,1,395.7,238,18
2022-06-12,anillo,1,103.08,220,24
2022-06-12,anillo,2,294.2,275,28
2022-06-12,broche,1,396.81,252,13
2022-06-12,alfiler,2,404.54,257,1
2022-06-12,pulsera,2,318.86,268,27
2022-06-12,aros,4,3011.14,260,3
2022-06-12,anillo,2,1998.25,281,8
2022-06-12,pulsera,2,1382.53,231,12
2022-06-12,reloj,4,3252.18,235,1
2022-06-12,collar,1,708.65,249,18
2022-06-12,gemelos,1,165.25,288,16
2022-06-12,gemelos,2,388.39,246,24
2022-06-12,broche,1,667.77,221,1
2022-06-12,broche,1,507.22,211,17
2022-06-12,anillo,1,237.94,245,10
2022-06-12,cadena,4,2485.22,276,20
2022-06-12,collar,1,545.9,250,7
2022-06-12,anillo,2,1743.16,279,30
2022-06-12,gemelos,2,1836.42,179,33
2022-06-12,dije,3,565.53,273,31
2022-06-12,cadena,1,522.44,258,39
2022-06-12,alfiler,3,2078.93,280,39
2022-06-12,pulsera,3,1806.54,275,25
2022-06-12,broche,2,302.32,208,30
2022-06-12,dije,2,828.46,232,14
2022-06-12,anillo,3,751.61,270,38
2022-06-12,broche,1,162.48,252,30
2022-06-12,collar,2,1333.93,289,12
2022-06-13,pulsera,1,275.84,236,8
2022-06-13,dije,2,559.19,248,36
2022-06-13,cadena,3,2119.43,279,4
2022-06-13,anillo,2,1697.75,252,1
2022-06-13,pulsera,2,483.6,272,23
2022-06-13,alfiler,2,841.47,302,21
2022-06-13,anillo,3,637.04,259,22
2022-06-13,anillo,5,4727.67,264,26
2022-06-13,collar,2,1432.06,265,25
2022-06-13,pulsera,4,1963.3,261,21
2022-06-13,gemelos,1,988.57,286,16
2022-06-13,cadena,2,885.15,252,15
2022-06-13,aros,1,655.89,257,36
2022-06-13,aros,3,2461.85,285,3
2022-06-13,dije,3,2162.95,273,31
2022-06-13,collar,1,229.14,252,9
2022-06-13,cadena,1,598.03,267,17
2022-06-13,broche,2,1234.71,282,7
2022-06-13,reloj,1,295.59,268,33
2022-06-13,collar,3,332.61,246,37
2022-06-13,dije,2,1785.9,267,33
2022-06-13,broche,3,2796.46,249,21
2022-06-13,dije,1,694.51,263,16
2022-06-13,pulsera,2,603.79,254,6
2022-06-14,dije,2,1970.95,274,13
2022-06-14,cadena,4,2070.99,251,19
2022-06-14,anillo,2,640.96,283,8
2022-06-14,broche,5,1287.82,250,20
2022-06-14,collar,2,1913.64,276,12
2022-06-14,gemelos,3,617.3,223,35
2022-06-14,anillo,1,884.95,217,35
2022-06-14,pulsera,2,379.86,243,6
2022-06-14,dije,3,978.43,244,22
2022-06-14,alfiler,3,1653.58,240,17
2022-06-14,broche,1,698.48,270,6
2022-06-14,alfiler,4,3250.12,263,14
2022-06-14,alfiler,2,999.62,267,20
2022-06-14,cadena,3,1406.87,265,23
2022-06-14,dije,1,787.81,294,3
2022-06-14,aros,1,582.97,256,39
2022-06-14,gemelos,2,1042.21,213,5
2022-06-14,aros,1,486.1,295,10
2022-06-14,alfiler,2,741.32,271,11
2022-06-14,dije,1,793.67,265,11
2022-06-14,broche,2,606.98,253,10
2022-06-15,alfiler,3,2873.07,249,2
2022-06-15,aros,1,770.11,275,14
2022-06-15,collar,1,738.67,251,27
2022-06-15,aros,1,671.43,247,25
2022-06-15,dije,1,786.0,256,37
2022-06-15,reloj,2,649.42,269,19
2022-06-15,cadena,1,681.11,254,31
2022-06-15,alfiler,2,1429.68,277,9
2022-06-15,gemelos,2,285.0,235,20
2022-06-15,broche,3,557.57,245,13
2022-06-15,broche,2,1475.27,257,3
2022-06-15,anillo,1,727.1,243,35
2022-06-15,reloj,3,1962.86,246,15
2022-06-15,gemelos,1,617.36,274,2
2022-06-15,collar,1,631.17,246,31
2022-06-15,gemelos,2,475.82,271,16
2022-06-15,aros,3,700.37,241,15
2022-06-16,gemelos,3,898.69,261,22
2022-06-16,reloj,1,781.8,273,39
2022-06-16,pulsera,2,974.75,234,23
2022-06-16,cadena,4,1972.68,271,2
2022-06-16,dije,2,1786.9,263,5
2022-06-16,reloj,1,952.68,242,34
2022-06-16,aros,2,414.95,261,27
2022-06-16,gemelos,4,3128.43,250,19
2022-06-16,pulsera,2,1511.92,255,20
2022-06-16,reloj,3,765.64,278,6
2022-06-16,pulsera,3,1258.7,261,3
2022-06-16,alfiler,3,1271.68,253,36
2022-06-16,collar,2,1215.29,274,16
2022-06-16,broche,1,351.28,256,8
2022-06-16,cadena,3,2850.84,250,31
2022-06-16,gemelos,5,757.93,289,25
2022-06-16,alfiler,2,1084.71,223,3
2022-06-16,dije,1,113.7,254,11
2022-06-16,broche,1,776.63,228,29
2022-06-16,pulsera,4,597.44,238,40
2022-06-17,pulsera,1,175.75,259,12
2022-06-17,cadena,2,865.59,259,34
2022-06-17,pulsera,2,1518.16,234,2
2022-06-17,gemelos,3,799.63,273,24
2022-06-17,pulsera,2,1990.55,258,18
2022-06-17,alfiler,1,575.51,228,26
2022-06-17,gemelos,1,794.95,223,2
2022-06-17,pulsera,3,2109.18,273,22
2022-06-17,aros,2,269.27,288,19
2022-06-17,cadena,2,1995.82,243,40
2022-06-17,alfiler,2,1438.57,213,24
2022-06-17,reloj,1,706.61,265,13
2022-06-17,anillo,1,917.32,241,11
2022-06-17,broche,3,914.87,232,24
2022-06-17,alfiler,1,543.24,267,31
2022-06-17,broche,1,717.66,256,4
2022-06-17,broche,4,2504.42,226,26
2022-06-17,pulsera,1,297.57,199,8
2022-06-17,dije,1,429.34,284,20
2022-06-17,gemelos,4,2552.46,268,6
2022-06-17,cadena,3,749.75,287,33
2022-06-18,reloj,4,2865.06,245,6
2022-06-18,anillo,2,1148.99,258,26
2022-06-18,collar,4,1436.53,258,31
2022-06-18,dije,1,736.05,245,22
2022-06-18,pulsera,2,441.13,242,22
2022-06-18,reloj,4,3752.5,232,25
2022-06-18,alfiler,2,1092.55,269,10
2022-06-18,gemelos,1,833.45,270,38
2022-06-18,broche,2,1935.88,259,4
2022-06-18,cadena,2,1116.45,244,33
2022-06-18,reloj,3,451.55,262,16
2022-06-18,broche,2,716.58,252,26
2022-06-18,collar,2,884.37,302,9
2022-06-18,reloj,2,409.17,249,29
2022-06-18,cadena,2,826.98,264,18
2022-06-18,alfiler,3,2218.67,291,9
2022-06-19,pulsera,3,319.44,210,26
2022-06-19,aros,1,959.38,195,2
2022-06-19,cadena,3,2978.19,276,32
2022-06-19,dije,2,788.59,247,28
2022-06-19,reloj,2,1415.35,242,21
2022-06-19,pulsera,3,2561.05,264,13
2022-06-19,reloj,1,488.78,282,24
2022-06-19,aros,2,1523.65,267,16
2022-06-19,anillo,2,735.2,241,4
2022-06-19,reloj,3,2592.4,258,23
2022-06-19,collar,1,678.7,257,9
2022-06-19,alfiler,1,839.55,260,5
2022-06-19,collar,1,243.27,249,8
2022-06-19,alfiler,3,2017.48,266,12
2022-06-19,collar,2,1499.56,270,15
2022-06-19,alfiler,1,194.17,254,35
2022-06-19,gemelos,2,1388.68,280,15
2022-06-19,cadena,2,307.22,246,23
2022-06-19,alfiler,1,899.46,253,19
2022-06-19,pulsera,3,443.97,265,8
2022-06-19,aros,3,1342.7,256,32
2022-06-20,gemelos,3,1375.51,254,15
2022-06-20,broche,2,1043.99,215,39
2022-06-20,alfiler,2,1997.68,278,10
2022-06-20,collar,3,2066.63,257,19
2022-06-20,dije,3,2839.28,231,16
2022-06-20,dije,1,563.63,280,21
2022-06-20,gemelos,1,774.62,279,15
2022-06-20,gemelos,4,1609.6,245,35
2022-06-20,anillo,3,2388.33,256,30
2022-06-20,broche,2,1718.0,215,33
2022-06-20,dije,1,188.5,265,19
2022-06-20,aros,2,929.86,290,22
2022-06-20,gemelos,1,441.46,250,12
2022-06-20,dije,3,1019.21,247,24
2022-06-20,reloj,3,1894.26,247,30
2022-06-20,alfiler,3,1672.19,257,12
2022-06-20,reloj,1,716.91,217,9
2022-06-20,anillo,2,705.8,246,31
2022-06-20,alfiler,2,849.98,283,32
2022-06-20,dije,1,709.88,226,22
2022-06-20,pulsera,3,2799.8,241,38
2022-06-20,anillo,4,1508.28,244,13
2022-06-20,alfiler,1,921.7,277,30
2022-06-20,broche,3,2975.53,257,9
2022-06-20,gemelos,4,3737.7,274,15
2022-06-20,aros,3,1575.39,255,7
2022-06-21,pulsera,2,1546.38,222,32
2022-06-21,gemelos,3,1745.87,272,1
2022-06-21,collar,1,490.14,266,6
2022-06-21,alfiler,1,975.31,258,28
2022-06-21,alfiler,2,422.11,286,18
2022-06-21,cadena,2,1816.31,253,19
2022-06-21,pulsera,2,1283.64,234,32
2022-06-21,alfiler,1,577.4,255,26
2022-06-21,collar,1,835.18,260,17
2022-06-21,reloj,2,913.07,252,5
2022-06-21,alfiler,1,837.61,235,14
2022-06-21,reloj,2,1455.68,251,19
2022-06-21,cadena,3,2915.32,284,4
2022-06-21,collar,2,520.4,258,4
2022-06-21,broche,2,1542.35,278,1
2022-06-21,cadena,3,1124.32,232,23
2022-06-21,pulsera,4,2371.33,232,21
2022-06-21,anillo,2,242.48,255,35
2022-06-21,alfiler,3,1981.35,249,21
2022-06-21,aros,3,2519.93,254,5
2022-06-21,aros,1,317.17,255,20
2022-06-21,alfiler,2,977.9,269,33
2022-06-21,collar,3,2050.59,220,10
2022-06-22,collar,1,697.3,263,21
2022-06-22,alfiler,3,2127.03,281,28
2022-06-22,collar,1,705.75,246,39
2022-06-22,collar,4,1523.15,276,5
2022-06-22,gemelos,5,2497.99,244,28
2022-06-22,broche,2,1514.57,259,22
2022-06-22,dije,2,1148.23,235,8
2022-06-22,dije,1,961.85,237,12
2022-06-22,cadena,3,2066.34,245,1
2022-06-22,cadena,1,145.98,244,21
2022-06-22,pulsera,3,2924.35,264,8
2022-06-22,alfiler,2,1821.25,229,29
2022-06-23,cadena,1,829.75,233,19
2022-06-23,broche,3,2273.22,270,13
2022-06-23,collar,1,466.37,246,26
2022-06-23,reloj,4,3188.58,257,25
2022-06-23,reloj,1,904.84,256,3
2022-06-23,gemelos,4,2572.38,233,1
2022-06-23,broche,1,210.0,259,37
2022-06-23,alfiler,1,954.86,225,35
2022-06-23,anillo,1,674.15,278,25
2022-06-23,cadena,1,353.34,248,5
2022-06-23,dije,3,2162.05,231,12
2022-06-23,aros,3,631.93,277,35
2022-06-23,dije,2,1275.78,247,31
2022-06-23,gemelos,4,1165.22,308,2
2022-06-23,reloj,2,826.78,269,6
2022-06-23,cadena,2,759.85,236,9
2022-06-23,gemelos,2,1004.17,263,23
2022-06-23,cadena,2,596.75,262,29
2022-06-23,dije,4,3853.83,238,33
2022-06-23,alfiler,4,2793.85,301,28
2022-06-23,aros,1,433.26,259,11
2022-06-23,gemelos,3,1188.07,263,12
2022-06-23,pulsera,2,1516.23,250,33
2022-06-24,alfiler,1,428.87,270,38
2022-06-24,anillo,2,815.78,251,16
2022-06-24,alfiler,3,2720.88,282,5
2022-06-24,cadena,2,1015.53,280,11
2022-06-24,cadena,3,473.92,255,8
2022-06-24,collar,5,2175.98,250,3
2022-06-24,dije,1,887.72,240,8
2022-06-24,aros,3,434.19,228,37
2022-06-24,broche,3,2288.59,234,32
2022-06-24,cadena,2,341.05,236,13
2022-06-24,anillo,2,282.86,237,9
2022-06-24,anillo,2,334.53,224,21
2022-06-24,reloj,1,333.21,231,1
2022-06-24,reloj,2,934.9,239,30
2022-06-24,reloj,3,1769.6,265,18
2022-06-25,pulsera,1,512.49,234,15
2022-06-25,pulsera,2,1537.06,251,30
2022-06-25,alfiler,2,1565.02,236,23
2022-06-25,cadena,1,786.48,285,35
2022-06-25,anillo,2,696.29,258,14
2022-06-25,gemelos,2,405.76,280,4
2022-06-25,cadena,1,148.82,279,9
2022-06-25,broche,3,2167.89,246,24
2022-06-25,aros,2,730.58,239,35
2022-06-25,anillo,3,2741.3,207,1
2022-06-26,collar,1,415.79,238,32
2022-06-26,anillo,3,865.51,262,40
2022-06-26,pulsera,2,915.85,258,1
2022-06-26,reloj,2,976.58,206,1
2022-06-26,cadena,2,1164.48,282,19
2022-06-26,alfiler,2,1821.8,255,3
2022-06-26,aros,2,1007.72,231,11
2022-06-26,broche,3,985.99,253,12
2022-06-26,reloj,4,1618.17,253,12
2022-06-26,anillo,3,2818.96,256,13
2022-06-26,gemelos,2,1463.97,251,38
2022-06-26,pulsera,2,1444.64,251,5
2022-06-26,alfiler,2,339.4,242,3
2022-06-26,collar,2,882.6,281,3
2022-06-26,collar,3,2688.62,264,34
2022-06-26,aros,1,247.87,225,11
2022-06-26,anillo,2,1931.32,259,25
2022-06-26,collar,2,774.22,247,10
2022-06-26,collar,1,520.22,218,28
2022-06-27,collar,4,1177.54,243,39
2022-06-27,reloj,1,520.24,264,37
2022-06-27,aros,3,2459.18,258,6
2022-06-27,pulsera,2,716.76,252,14
2022-06-27,dije,4,2293.83,257,25
2022-06-27,gemelos,3,1576.54,265,3
2022-06-27,aros,3,1570.3,283,17
2022-06-27,collar,2,1398.53,275,5
2022-06-27,aros,3,2298.32,229,5
2022-06-27,pulsera,1,571.39,289,5
2022-06-27,anillo,1,821.02,233,13
2022-06-27,gemelos,2,1943.38,243,12
2022-06-27,aros,2,1272.91,283,14
2022-06-27,alfiler,2,503.75,227,38
2022-06-28,alfiler,3,2044.0,223,38
2022-06-28,pulsera,3,2940.26,254,3
2022-06-28,gemelos,4,3098.71,245,17
2022-06-28,reloj,3,2731.42,240,22
2022-06-28,broche,2,496.15,231,35
2022-06-28,dije,1,358.0,278,34
2022-06-28,anillo,3,1253.91,273,14
2022-06-28,collar,2,705.95,239,6
2022-06-28,reloj,3,328.19,256,17
2022-06-28,alfiler,1,251.7,270,24
2022-06-28,aros,2,742.17,268,19
2022-06-28,cadena,1,240.65,208,23
2022-06-28,reloj,3,2784.55,225,13
2022-06-28,reloj,1,747.87,249,7
2022-06-28,aros,3,2922.71,243,35
2022-06-28,gemelos,1,295.58,224,4
2022-06-28,collar,2,1704.71,241,23
2022-06-28,aros,4,3629.2,262,16
2022-06-29,dije,1,650.83,278,11
2022-06-29,aros,1,760.46,256,30
2022-06-29,anillo,3,2724.79,242,13
2022-06-29,collar,1,686.15,259,22
2022-06-29,pulsera,2,1649.82,251,4
2022-06-29,alfiler,2,904.36,245,23
2022-06-29,gemelos,4,483.5,271,4
2022-06-29,pulsera,1,677.38,271,6
2022-06-29,reloj,3,2283.7,234,38
2022-06-29,pulsera,4,1211.75,235,25
2022-06-29,reloj,2,831.47,251,17
2022-06-29,broche,2,1887.82,258,36
2022-06-29,cadena,2,1970.84,270,12
2022-06-29,broche,4,3830.47,257,15
2022-06-29,collar,3,751.52,265,36
2022-06-29,pulsera,1,557.6,273,30
2022-06-29,alfiler,1,559.72,236,35
2022-06-29,reloj,2,996.87,241,40
2022-06-29,cadena,2,379.75,284,12
2022-06-29,pulsera,3,2536.44,255,17
2022-06-29,aros,2,1997.46,212,12
2022-06-29,gemelos,1,140.83,234,33
2022-06-29,collar,4,2453.49,286,38
2022-06-29,broche,4,1521.88,257,23
2022-06-29,cadena,1,268.13,278,26
2022-06-29,reloj,1,397.35,260,4
2022-06-29,broche,4,3897.09,251,8
2022-06-29,collar,2,306.34,295,10
2022-06-29,cadena,1,912.38,262,4
2022-06-30,anillo,1,508.52,251,20
2022-06-30,pulsera,3,435.09,226,25
2022-06-30,collar,1,969.66,233,2
2022-06-30,pulsera,2,1631.59,257,33
2022-06-30,pulsera,2,1985.79,259,16
2022-06-30,reloj,1,160.4,229,13
2022-06-30,cadena,4,2068.08,253,7
2022-06-30,gemelos,4,2077.3,249,40
2022-06-30,aros,3,1492.65,256,1
2022-06-30,cadena,1,159.64,261,9
2022-06-30,alfiler,2,980.53,279,33
2022-06-30,alfiler,3,1232.68,234,12
2022-06-30,alfiler,2,585.46,285,37
2022-06-30,aros,2,841.52,242,10
2022-06-30,pulsera,5,2178.69,240,25
2022-06-30,reloj,2,781.24,267,3
2022-07-01,collar,3,619.49,260,34
2022-07-01,reloj,1,261.52,265,2
2022-07-01,anillo,1,489.07,250,5
2022-07-01,alfiler,3,478.72,270,33
2022-07-01,dije,2,362.69,263,19
2022-07-01,alfiler,3,2839.92,273,14
2022-07-01,collar,3,2311.82,270,39
2022-07-01,reloj,1,361.7,262,19
2022-07-01,gemelos,1,270.26,244,1
2022-07-01,anillo,2,585.5,267,21
2022-07-01,reloj,3,1653.75,246,9
2022-07-01,cadena,1,157.12,277,34
2022-07-01,gemelos,1,376.26,251,12
2022-07-01,gemelos,3,1829.45,286,24
2022-07-01,anillo,2,1425.81,285,31
2022-07-01,collar,1,121.47,262,9
2022-07-01,alfiler,2,529.68,280,31
2022-07-01,alfiler,2,1683.16,235,40
2022-07-01,collar,3,924.63,275,35
2022-07-01,broche,1,530.13,280,27
2022-07-01,reloj,1,299.85,294,33
2022-07-01,reloj,2,1797.44,252,15
2022-07-01,cadena,2,1631.33,263,35
2022-07-01,reloj,1,347.57,291,31
2022-07-02,reloj,1,693.69,252,11
2022-07-02,gemelos,2,736.81,279,26
2022-07-02,collar,1,263.2,273,25
2022-07-02,cadena,1,946.36,250,31
2022-07-02,pulsera,1,656.9,306,38
2022-07-02,aros,3,409.03,265,11
2022-07-02,alfiler,2,1877.38,290,15
2022-07-02,pulsera,3,1549.75,256,6
2022-07-02,dije,3,2717.2,266,1
2022-07-02,dije,2,675.36,256,13
2022-07-02,aros,1,532.03,281,4
2022-07-03,dije,2,1904.47,301,5
2022-07-03,collar,1,460.49,243,34
2022-07-03,cadena,3,2312.81,268,39
2022-07-03,alfiler,4,2547.19,224,9
2022-07-03,reloj,2,1397.38,246,1
2022-07-03,alfiler,2,1099.9,249,11
2022-07-03,dije,2,202.83,284,24
2022-07-03,gemelos,1,302.11,249,28
2022-07-03,alfiler,2,983.78,242,9
2022-07-03,cadena,2,1482.98,240,4
2022-07-03,gemelos,1,307.42,254,12
2022-07-03,alfiler,1,921.67,256,4
2022-07-03,gemelos,3,2404.99,246,14
2022-07-04,broche,2,1701.39,278,30
2022-07-04,dije,1,521.24,275,27
2022-07-04,dije,2,1821.14,263,32
2022-07-04,dije,1,808.56,268,39
2022-07-04,anillo,4,410.73,266,1
2022-07-04,collar,2,1977.09,284,3
2022-07-04,alfiler,2,1992.31,253,19
2022-07-04,alfiler,3,2579.53,297,8
2022-07-04,broche,3,1214.2,257,31
2022-07-04,dije,3,633.14,271,11
2022-07-04,reloj,2,275.67,234,39
2022-07-05,reloj,3,1314.61,258,39
2022-07-05,broche,2,1079.72,262,25
2022-07-05,anillo,1,479.53,279,1
2022-07-05,anillo,3,682.27,289,39
2022-07-05,reloj,2,1951.81,288,8
2022-07-05,broche,2,1120.88,282,13
2022-07-05,dije,1,631.77,243,18
2022-07-05,alfiler,1,961.44,249,5
2022-07-05,aros,1,498.22,229,1
2022-07-05,collar,2,1624.26,278,3
2022-07-05,pulsera,3,2651.1,257,27
2022-07-05,aros,1,406.69,261,5
2022-07-05,cadena,2,336.25,305,5
2022-07-05,gemelos,2,1191.85,271,33
2022-07-05,broche,3,1801.69,247,12
2022-07-05,anillo,2,916.71,243,12
2022-07-05,pulsera,3,1877.31,265,32
2022-07-05,anillo,2,338.34,276,26
2022-07-05,alfiler,2,1599.89,280,18
2022-07-05,dije,1,963.35,296,28
2022-07-05,pulsera,1,702.16,272,19
2022-07-05,gemelos,3,747.48,269,6
2022-07-05,cadena,4,3710.06,273,16
2022-07-05,broche,1,679.36,328,17
2022-07-05,broche,1,109.39,235,23
2022-07-05,pulsera,2,1693.8,310,25
2022-07-05,anillo,3,434.89,266,3
2022-07-05,collar,1,414.32,272,5
2022-07-05,anillo,4,2875.83,287,21
2022-07-06,cadena,2,1362.42,262,13
2022-07-06,aros,1,839.82,265,36
2022-07-06,collar,1,432.98,294,32
2022-07-06,broche,2,769.49,244,12
2022-07-06,reloj,4,709.98,248,2
2022-07-06,alfiler,4,529.92,255,28
2022-07-06,cadena,2,737.72,255,40
2022-07-06,dije,1,269.9,249,33
2022-07-06,cadena,3,2273.72,272,18
2022-07-06,cadena,2,1559.33,274,15
2022-07-06,broche,3,1609.91,254,1
2022-07-06,gemelos,4,3662.92,244,14
2022-07-07,anillo,3,967.33,290,10
2022-07-07,reloj,3,926.87,245,4
2022-07-07,dije,3,322.58,234,34
2022-07-07,collar,3,1224.01,258,20
2022-07-07,broche,1,585.48,268,10
2022-07-07,broche,2,462.1,283,22
2022-07-07,alfiler,1,585.21,287,2
2022-07-07,reloj,5,1057.51,255,21
2022-07-07,reloj,3,2775.48,308,30
2022-07-07,broche,3,2159.08,298,36
2022-07-07,gemelos,2,305.9,288,28
2022-07-07,collar,3,1838.76,271,15
2022-07-07,cadena,2,1706.42,270,5
2022-07-07,reloj,4,3832.77,268,21
2022-07-07,reloj,1,178.68,286,28
2022-07-07,anillo,2,1340.67,253,37
2022-07-07,gemelos,1,572.13,296,29
2022-07-07,aros,3,2085.57,288,15
2022-07-07,dije,2,582.07,273,2
2022-07-07,pulsera,3,1660.3,249,31
2022-07-07,collar,3,1599.63,276,2
2022-07-07,collar,3,761.05,247,38
2022-07-07,dije,3,1669.57,286,7
2022-07-07,gemelos,3,1122.15,285,11
2022-07-07,cadena,2,844.76,277,23
2022-07-07,anillo,3,1929.62,302,9
2022-07-07,collar,2,1040.74,235,36
2022-07-07,anillo,4,2738.04,266,8
2022-07-08,pulsera,3,2487.66,252,23
2022-07-08,anillo,2,575.91,230,30
2022-07-08,broche,3,2754.76,260,9
2022-07-08,anillo,2,1062.44,293,24
2022-07-08,broche,3,1451.95,245,30
2022-07-08,aros,3,1360.15,256,13
2022-07-08,reloj,3,2515.18,290,40
2022-07-08,anillo,4,867.77,250,25
2022-07-08,dije,2,1454.57,277,16
2022-07-08,cadena,1,827.84,260,2
2022-07-08,aros,2,653.11,267,29
2022-07-08,cadena,2,1297.47,231,38
2022-07-08,gemelos,2,535.83,277,36
2022-07-08,dije,3,1049.8,258,16
2022-07-08,alfiler,2,1767.5,289,31
2022-07-08,anillo,1,991.12,272,22
2022-07-08,reloj,1,612.9,226,3
2022-07-08,gemelos,2,1766.72,280,40
2022-07-08,dije,2,484.23,253,16
2022-07-08,aros,3,2451.1,263,1
2022-07-08,alfiler,1,890.0,264,16
2022-07-08,cadena,3,370.19,224,8
2022-07-08,cadena,2,1785.18,287,4
2022-07-08,collar,2,310.7,245,33
2022-07-08,gemelos,2,947.96,270,36
2022-07-09,reloj,2,1882.09,262,24
2022-07-09,broche,3,1382.39,285,7
2022-07-09,pulsera,1,329.59,253,22
2022-07-09,pulsera,2,1370.55,249,5
2022-07-09,cadena,3,2981.55,268,11
2022-07-09,reloj,2,1288.75,303,3
2022-07-09,anillo,3,1251.8,267,12
2022-07-09,gemelos,4,793.76,289,1
2022-07-09,aros,1,561.26,263,1
2022-07-09,alfiler,1,339.59,226,4
2022-07-09,anillo,1,709.97,293,10
2022-07-09,broche,2,1897.25,264,39
2022-07-09,cadena,3,1824.47,289,24
2022-07-09,alfiler,3,1318.62,263,37
2022-07-09,aros,3,2828.79,267,35
2022-07-09,cadena,2,619.36,296,3
2022-07-09,anillo,1,585.84,250,31
2022-07-09,collar,2,1727.83,285,37
2022-07-09,broche,3,2485.96,260,25
2022-07-09,cadena,2,246.33,254,33
2022-07-09,dije,1,607.78,316,1
2022-07-10,aros,3,1517.82,260,1
2022-07-10,alfiler,1,905.14,262,21
2022-07-10,anillo,3,333.44,263,15
2022-07-10,dije,1,637.44,285,35
2022-07-10,cadena,2,1857.68,249,5
2022-07-10,reloj,2,1840.32,234,37
2022-07-10,cadena,1,401.18,225,36
2022-07-10,gemelos,2,437.36,277,8
2022-07-10,alfiler,1,844.51,256,34
2022-07-10,dije,3,1723.5,288,35
2022-07-10,reloj,1,421.62,303,26
2022-07-10,broche,2,691.49,277,38
2022-07-10,pulsera,1,489.12,288,37
2022-07-10,collar,3,873.62,290,6
2022-07-10,alfiler,2,217.9,260,12
2022-07-10,broche,2,1893.66,248,21
2022-07-10,reloj,2,1659.96,276,38
2022-07-10,collar,2,271.87,267,15
2022-07-10,dije,2,1448.92,275,5
2022-07-10,reloj,4,446.27,277,14
2022-07-10,dije,2,1126.3,262,15
2022-07-10,aros,1,450.04,267,6
2022-07-10,dije,1,503.04,308,40
2022-07-10,anillo,2,686.09,286,12
2022-07-10,pulsera,2,357.26,274,6
2022-07-10,reloj,3,1749.55,254,3
2022-07-11,gemelos,3,2544.86,282,29
2022-07-11,reloj,4,1653.79,234,9
2022-07-11,dije,2,484.3,256,30
2022-07-11,collar,1,715.87,256,12
2022-07-11,alfiler,1,865.67,262,18
2022-07-11,alfiler,2,655.19,242,30
2022-07-11,reloj,1,157.13,221,33
2022-07-11,pulsera,1,255.38,251,11
2022-07-11,broche,1,699.22,252,29
2022-07-11,anillo,2,1728.03,260,25
2022-07-11,anillo,3,2472.14,287,38
2022-07-11,gemelos,3,630.27,235,3
2022-07-11,broche,2,1766.86,267,5
2022-07-11,broche,3,581.5,274,11
2022-07-11,aros,1,123.79,256,9
2022-07-11,alfiler,2,1959.0,291,12
2022-07-11,dije,2,334.45,254,37
2022-07-12,alfiler,4,782.07,280,3
2022-07-12,dije,1,742.97,262,2
2022-07-12,anillo,2,702.19,293,13
2022-07-12,gemelos,2,993.5,323,7
2022-07-12,cadena,3,2110.0,234,25
2022-07-12,reloj,1,497.32,275,18
2022-07-12,aros,1,110.42,279,27
2022-07-12,broche,3,2920.68,257,2
2022-07-12,dije,2,644.2,270,30
2022-07-12,collar,3,2314.7,285,17
2022-07-12,dije,2,1883.31,303,28
2022-07-12,reloj,1,729.68,256,9
2022-07-12,anillo,3,842.25,203,17
2022-07-12,dije,4,2100.29,283,16
2022-07-12,cadena,2,1687.0,284,17
2022-07-12,collar,2,558.71,276,22
2022-07-12,cadena,1,439.65,239,7
2022-07-12,gemelos,2,1655.65,252,7
2022-07-12,collar,1,825.85,293,9
2022-07-12,reloj,2,218.46,250,37
2022-07-12,gemelos,1,282.46,235,25
2022-07-12,reloj,3,1270.78,254,29
2022-07-12,collar,2,1107.2,282,27
2022-07-12,dije,1,880.19,276,18
2022-07-13,pulsera,4,2156.35,257,36
2022-07-13,dije,3,1510.21,278,11
2022-07-13,gemelos,2,1784.73,252,8
2022-07-13,aros,2,1974.38,269,8
2022-07-13,pulsera,2,1125.76,247,11
2022-07-13,broche,2,668.12,231,6
2022-07-13,aros,4,999.55,266,14
2022-07-13,dije,2,1544.67,280,25
2022-07-13,cadena,3,560.52,270,11
2022-07-13,aros,1,421.34,255,1
2022-07-13,anillo,1,935.11,252,33
2022-07-13,gemelos,2,863.77,292,7
2022-07-14,pulsera,2,1970.75,316,26
2022-07-14,collar,3,2242.28,233,37
2022-07-14,cadena,3,1993.41,267,4
2022-07-14,cadena,2,1090.46,288,20
2022-07-14,pulsera,3,2896.02,277,15
2022-07-14,pulsera,1,344.2,271,22
2022-07-14,cadena,1,444.94,248,18
2022-07-14,collar,2,505.7,268,36
2022-07-14,pulsera,2,1161.87,303,21
2022-07-14,broche,3,2824.57,302,11
2022-07-14,broche,1,765.61,239,8
2022-07-14,broche,2,382.91,285,1
2022-07-14,gemelos,1,951.66,234,20
2022-07-14,alfiler,3,2198.31,296,16
2022-07-14,gemelos,1,840.89,224,17
